"ID","Time","ca","cn","wp","hp"
3,21,"0",-0.379340658762961,0.955068474515268,1.43674705555265
3,22,"1",1.31255321886663,0.244007347852329,0.167311121257228
3,23,"0",2.53236780391455,-1.2668102581782,-1.29150237113307
3,24,"0",-0.224107039521945,0.173031239780134,1.25088353615603
3,25,"1",1.00712710512877,-2.16001389884334,-0.467041392580509
3,26,"1",-1.59263902495102,-0.544882837121933,-0.295596149422857
3,27,"1",0.30200860540864,-0.9124886168251,-0.0691397873861779
3,28,"1",0.998853223668811,-0.930217932246669,1.30649457751184
3,29,"0",-2.11629685107593,-0.859798475270744,0.40310526430703
3,30,"1",-1.20285515012828,-0.944449898812143,-0.133932188411194
4,1,"1",-1.70934585432064,2.3130848282241,2.24450716640116
4,2,"0",-2.1832882628298,1.83882623200246,0.65991339023043
4,3,"1",-1.71513432315675,1.32634306940846,0.588335217550349
4,4,"1",-1.54775390980248,2.14661892894254,-0.450038064410079
4,5,"0",1.65012740720112,-0.267380112582644,-2.84453806550273
4,6,"1",2.59878803300534,-0.133085815192663,0.0136264801729511
4,7,"1",0.84294973523228,-0.114605719130485,1.87759467064605
4,8,"1",0.227941334767182,-1.11374613919732,-0.464339316724088
4,9,"0",2.03169774047165,-1.42533186634423,-1.62791272063192
4,10,"0",-2.19861715569482,0.87038580360957,1.49145767994334
4,11,"1",1.83760843889522,-1.54722075729128,0.556805390417442
4,12,"1",0.831369212920798,-0.154531452610065,0.235458315150949
4,13,"1",-0.40319358791969,-0.217866374001646,-0.0671184692480415
4,14,"0",1.352162359447,-0.808380552169767,0.247035125118438
4,15,"1",-0.544343300197208,2.49070107222062,-0.4876236431201
4,16,"0",1.1063646737744,0.912675650709746,0.0761707633211002
4,17,"1",0.541836503138912,-0.667635722814134,1.21721782721321
4,18,"0",0.968803685649569,-2.1543081051417,0.125814948456593
4,19,"0",-0.119688288416534,0.930009741842644,-0.653571247601906
4,20,"0",0.764177526898842,-1.13181666117348,-1.79566540745165
4,21,"1",0.426535306568446,-1.36038213660794,-1.04551759192877
4,22,"0",-0.833661219439504,-2.05969331893336,-0.264175214126957
4,23,"1",0.817116844076108,0.199179442637169,0.626981338782931
4,24,"0",2.37664854866606,-1.23597993565083,-1.02600300266772
4,25,"0",1.3723915676483,-1.28349403475591,-2.73886594355656
4,26,"0",0.20505428710211,0.914356454789843,-1.63972868073937
4,27,"1",2.71763416163124,0.250656230217539,-0.186184567933632
4,28,"1",0.240668225228074,1.57057263101698,-0.484015460663718
4,29,"0",0.617104100882754,0.818976865027199,-1.73023601865389
4,30,"0",-0.581172067580229,1.84919188536375,-1.62237780849811
5,1,"1",-0.34483529882679,0.571310224417437,-2.22776549441038
5,2,"1",-0.51747964415659,1.7583392981291,-1.27892740581712
5,3,"0",1.04085520382201,0.511416714650414,-0.352142425753167
5,4,"0",1.41739508171796,-0.384438231692426,-2.09235877131918
5,5,"1",0.845058749360941,0.296102107021956,-0.0114978685436687
5,6,"1",-1.28894850863548,1.00958426097738,0.19465816007919
5,7,"1",1.95747167376351,-0.166415544824238,-1.29394743874156
5,8,"1",-0.697838086454795,1.53279552197665,-0.915756452144759
5,9,"1",-0.275275927468249,2.13354927502584,0.348427950128655
5,10,"1",1.69750000700392,-1.82458605394144,-0.704388967671546
5,11,"1",2.14774827823445,-2.13779016744864,-0.961400766957482
5,12,"1",0.589721882646079,-0.172257550494357,0.546970846774507
5,13,"1",-2.19470849073975,0.958181097464752,0.953689072539376
5,14,"0",-1.02860656601163,1.24414647120199,1.3135069241134
5,15,"0",2.35068103631454,-2.15426838745979,0.821410705746569
5,16,"0",-1.20206940580042,0.388215934811734,2.47814493360387
5,17,"0",0.40287568295419,-0.686863473263646,1.04907780354546
5,18,"0",-0.430199767233163,0.552451603479934,0.0849813496469936
5,19,"0",-1.39600385357511,-0.36056514660355,1.636434132049
5,20,"0",0.115056961900534,-0.734765691675176,0.656545069599941
5,21,"0",0.426858123346145,-0.0155589110309317,-0.652440669165084
5,22,"0",-0.611938963394606,-0.618261414842596,-0.35401603693651
5,23,"0",0.784879136016123,-0.799751462402393,-0.365895659957152
5,24,"0",0.520514489590885,0.0974074277143321,1.16093426607665
5,25,"0",-0.930269061109397,-0.0338806232746313,1.7352975138759
5,26,"0",-0.811540843877625,-1.22716837741663,0.680019512612316
5,27,"0",0.958917338145944,0.578231008488157,-1.49083508471718
5,28,"0",1.26169612091759,-1.29795544612029,-0.870577291217272
5,29,"1",0.853763200025979,0.471474976644203,-0.119874140559175
5,30,"0",0.253126406758433,0.13442027265516,2.14147743669474
6,1,"0",-1.64862515985212,1.81344417188535,0.411460087761268
6,2,"1",0.0542403407584599,2.05378697672439,0.859716403811499
6,3,"1",-1.0780752120058,0.0768509887356001,0.41420646843758
6,4,"0",-0.292664780367149,-1.24542549942243,0.513009271293233
6,5,"0",0.0679885579118929,-0.619965003768218,1.6098035123353
6,6,"1",1.61464199866314,-0.724030679159661,-0.958908545633647
6,7,"0",2.23007960436632,-3.37473929257922,-2.05544927742552
6,8,"0",0.957034920007674,0.331429927113455,0.65955196031799
6,9,"1",-1.40964407727597,1.32601385398843,1.00228601286147
6,10,"1",-1.35094983457991,0.434272950018735,0.179294397834825
6,11,"0",0.0736811027660569,2.32457608929117,-0.193304420228251
6,12,"0",1.60322373863775,-1.42069635865288,-1.73143165943961
6,13,"1",-0.63292028001433,0.00209423923637642,0.437153667787715
6,14,"0",0.284182323300357,0.00550640504572014,0.384877706456374
6,15,"0",-0.640141532963879,0.289127318750841,-0.159970858309002
6,16,"0",1.22971166559112,-0.158592435059822,-1.19024018030454
6,17,"0",-0.925455312912518,1.007935365552,0.246103157420865
6,18,"0",-1.0259869465695,1.7487625656686,-0.575578596849126
6,19,"1",-2.18047363968346,1.65450408576375,0.867415544015943
6,20,"0",-0.54463357897824,1.42165493150226,-0.466906815458697
6,21,"0",-0.191139063061052,1.21539442977898,0.812921833686782
6,22,"0",1.72353392524288,0.0941799993809512,-0.735418763199405
6,23,"1",-1.60902360837917,1.58914454180191,1.56980988382774
6,24,"0",-0.046640320692056,-0.389377058950941,-1.45968139327509
6,25,"0",0.77888620225266,-0.42383182410806,-0.200503855855236
6,26,"1",1.33106623017151,-0.493542193400729,-1.53028209237314
6,27,"0",-1.70090210211517,-0.687253302494144,-1.02845019205203
6,28,"1",1.35218526345638,0.438484085286317,-0.92856238448528
6,29,"0",1.5453471325065,0.20318614862671,-0.661985609117004
6,30,"1",1.34255989932978,-0.28975408486721,-0.714410776708267
7,1,"0",-1.76907507810572,3.44277007634977,1.18184038012899
7,2,"0",0.85380755815319,1.62765726701008,0.225614318503312
7,3,"1",0.89676683808375,1.32527506077789,-0.649555304793413
7,4,"0",0.631820405896122,0.973496505172076,1.21787785713033
7,5,"1",0.57817823840663,1.34989705115871,-1.32588179432956
7,6,"0",1.66948112528512,-0.458276367432294,-3.05903227710428
7,7,"0",1.09546655932327,-1.48051601724298,-0.884172073002976
7,8,"1",-1.34076948672,1.73320827911251,1.21376907218556
7,9,"0",1.75664776699264,-0.439068834761367,0.522855937671713
7,10,"0",0.925209555562519,-1.48694978171573,-0.333647436985521
7,11,"0",-1.44573650236446,1.17815352110541,1.46074741459258
7,12,"0",1.41916602744008,0.472978364073309,0.221116200447702
7,13,"1",0.59337123468289,-0.00631521893572484,-0.232253379024893
7,14,"1",2.28858221251873,-1.37491554572151,-1.09863749971095
7,15,"1",-0.503095080696648,-0.544268795993614,-1.45957397585163
7,16,"1",1.56108069081057,-1.52844745374916,-0.540221518563294
7,17,"0",0.422495931766878,-0.552054442941129,-1.54796845971824
7,18,"1",-0.739927449592125,2.31262360814303,1.59491291819243
7,19,"0",-2.09141591807447,2.53908480748846,1.11821717813417
7,20,"1",-0.494491356519293,-1.38073097893001,0.50874585220538
7,21,"0",1.7331453392376,-0.997887089162685,0.0689540310316936
7,22,"1",0.429062098489432,0.422272932900834,1.15266411951876
7,23,"1",0.0376998517481329,1.35474915837403,0.404826061738421
7,24,"0",1.47914375757716,-0.508381769103068,0.12814205958732
7,25,"1",1.57284800104718,0.583061489462066,-0.0262670041119069
7,26,"1",1.05145045251227,-0.436493602476341,-0.185489880505348
7,27,"0",-1.98173925337057,1.99083202264928,0.872556753214605
7,28,"0",1.48485473870568,1.22287599837073,0.771079881369104
7,29,"0",0.62231823339195,0.556736573636103,0.227257583142994
7,30,"1",0.288479512834401,1.27382388076038,-0.654912846957415
8,1,"1",0.363349130233565,0.649810279131855,-0.647313856476495
8,2,"1",1.29719846739393,1.94940106436366,0.376127609303761
8,3,"0",1.22517393248218,0.0226246813526592,-2.20875644569069
8,4,"0",1.54035367213903,0.493909926706796,-0.663051618668227
8,5,"0",-1.5708097693908,0.195002984064734,0.238958770930512
8,6,"0",0.8866249658676,-0.991457665430227,-1.4162469492902
8,7,"0",-2.11827787307786,1.25718649970798,0.685372170826989
8,8,"1",1.78749866619992,0.341178156251527,-0.404152223245392
8,9,"0",0.263640466344176,0.344169550699494,-1.27558250610969
8,10,"1",1.04506122672119,0.451125800556767,0.92359782392308
8,11,"1",-1.30214073868227,2.58478418787529,0.828119423494639
8,12,"1",-2.07249922735396,0.743808995728743,2.49312616813696
8,13,"0",1.16743801163803,-1.0914636800874,1.02567300354692
8,14,"1",-0.665804222272089,-0.342021432817476,2.15524479824302
8,15,"1",1.06871962669502,-2.31916127581607,0.895538639377127
8,16,"0",1.0401231454511,-1.4555378278336,1.11006520925769
8,17,"0",-1.24813180724778,-0.0419662262294055,1.34397987071851
8,18,"0",-2.16503354040895,0.204005702723547,0.323271272589627
8,19,"1",-0.824039966818367,1.80864423773119,1.16880502439838
8,20,"0",2.07198849635917,-2.01052125833177,-1.84682568153993
8,21,"1",0.970068060189949,-2.14336985039971,-0.753592358721657
8,22,"0",-1.34082355347667,0.918148816375024,-0.0895118708424631
8,23,"0",-0.0660190856050682,0.26056326360762,-0.116502545822484
8,24,"1",0.273941877144144,2.98798619959451,1.85133332570113
8,25,"0",-0.23297846308989,-1.00335320031129,0.108997026766503
8,26,"1",1.59645704046491,0.21706461653999,0.246556784917174
8,27,"1",-0.126620022449822,0.424998296629273,1.26511269528173
8,28,"1",-1.17000963918207,0.124932692480998,1.1901903999062
8,29,"1",-1.47706764645627,2.71936281812989,2.16200973182544
8,30,"1",-1.10166911080333,2.13176437690915,0.387174346818369
9,1,"1",2.47060702444954,-1.2854411148538,0.0213540634744964
9,2,"1",0.0869713671576643,-1.14539084551976,1.21896586632359
9,3,"1",0.570319215472678,-1.0750858000677,-0.130273471792724
9,4,"0",-1.09072260217619,2.34293789730472,3.34010538948576
9,5,"0",0.400758438874461,1.31657031200076,1.38530910155909
9,6,"1",1.21390625129792,0.722959415763865,0.0818339470707186
9,7,"0",0.244850210360421,-0.183416921914839,0.378296172696528
9,8,"0",-1.0087063124767,0.280322613572445,2.39865811668209
9,9,"0",-2.05118423287874,2.24267292655915,1.76772104291095
9,10,"0",1.02386442567587,0.73002649780962,-0.445844431214835
9,11,"1",2.36084733546103,-0.532332200782298,-2.66374459162898
9,12,"1",-1.77999846612277,0.202655634088383,0.922194131277634
9,13,"1",0.981224176023918,1.38857927394581,1.13431013774904
9,14,"0",1.26062257996671,-0.374850162205525,1.04698849918529
9,15,"0",-1.03722198194101,-0.257371281445732,0.0806895623314348
9,16,"0",-0.0356957694913052,1.86485545284024,1.37650297257023
9,17,"1",-0.282298036606263,1.14539886904816,0.545880838749877
9,18,"0",-0.269591128149958,0.355724351009258,-0.877824180850997
9,19,"1",-0.659932717745438,0.403643016872934,-0.278018897479098
9,20,"0",-0.000829372671826312,-0.382268329064285,-0.174552860497749
9,21,"0",0.915699173934803,-1.36868737440065,-0.514168418809986
9,22,"1",1.43813347652858,-0.921659206360002,-1.75180889060513
9,23,"0",0.899779506709196,0.560990028683067,-0.184791467998285
9,24,"1",1.07268802520882,-0.937798351071626,-1.12287587096926
9,25,"0",1.15960631296356,-1.27095119731261,-0.899161297445515
9,26,"0",-3.04232903255296,2.30658074207477,-0.550502357071146
9,27,"1",-0.777748167533282,2.75675339320258,0.318830005514258
9,28,"1",-1.44759772860078,1.90702375480903,1.16888428986081
9,29,"1",-0.651979317191418,1.59976422430592,1.31812467967334
9,30,"1",2.26918772474711,0.960886314265099,-1.67102806049061
10,1,"1",-0.26812069829126,-0.134884974381955,-0.627542804583309
10,2,"1",2.6582566140877,-1.89107730977815,0.757558737773105
10,3,"0",0.869734498409244,-0.595165889460942,1.80976200964332
10,4,"1",-1.69142111999087,-0.0479960016838642,1.82797453294627
10,5,"0",-1.75350415333223,-0.778521142145343,1.51723991188788
10,6,"0",2.01956506450553,-3.1645483442595,-0.700016727626869
10,7,"1",0.120534405940601,-1.85608327189823,0.523239027335471
10,8,"1",0.527054343644871,-0.873360206379314,1.68103103436711
10,9,"1",0.400493466792917,-0.555174157508975,-0.451276471206741
10,10,"0",0.219255612985036,-0.736965255650898,1.10034144474786
10,11,"1",-0.480419780139294,1.43837582585808,1.05863491474913
10,12,"0",-0.714250283440765,0.225040924221768,0.457318480924012
10,13,"0",1.0792765131457,-0.0767167143835077,-0.407035246708289
10,14,"0",-1.13766777377309,-0.647790011752458,-1.61831234360068
10,15,"0",1.04526314185418,0.227591333732058,-0.20004529105822
10,16,"0",0.00614768719204895,-0.0664749837330485,-1.34444593886647
10,17,"1",-0.523394537591863,3.03415382856952,1.31738532178999
10,18,"0",1.17496660284346,0.0088016059699379,-0.62960723353461
10,19,"1",-1.94377510844264,2.3144688034224,1.79899766937644
10,20,"0",0.514171302436908,0.0362505496256365,0.150662333477441
10,21,"0",-1.77891800376552,1.96873649432419,1.7815111479418
10,22,"0",-1.56265123873987,1.30281395203934,0.737259546123987
10,23,"0",-1.00579466291705,-0.355493404782932,-1.0273719114324
10,24,"0",-0.380111155704077,-0.071779244241192,0.052959689158258
10,25,"0",0.321307514365465,1.19766396303457,0.526322606959442
10,26,"1",-1.76865887098754,2.67422168953244,3.62514713167893
10,27,"1",1.00948870529965,-0.819656868787189,0.257873925891412
10,28,"1",0.363718882951309,-1.6384469415697,0.533429358539841
10,29,"1",-0.217752620655061,-1.45963976733689,2.0283522137823
10,30,"0",-1.76075983760335,-0.474244476766937,2.23697233479403
11,1,"1",0.990090277281275,0.026325889403609,0.508720161987287
11,2,"1",-0.526696882145948,-0.309849626151326,0.207511047464833
11,3,"1",1.47335183062984,-0.271044081929267,-0.492333127980406
11,4,"1",0.971578831666555,0.655485127004172,-0.136571409994696
11,5,"1",-0.437014142776106,-0.904446846606925,-1.88576667983876
11,6,"0",0.104001505475161,0.319612199067785,0.798914892955774
11,7,"0",-0.275628552776196,-0.180062245028257,0.30294728416795
11,8,"1",1.95940955051153,-2.15498670155473,-0.4834506820914
11,9,"1",-2.04229873865757,0.823753962080484,0.494873514640204
11,10,"0",-0.141574258089596,0.881122522144425,-0.662450980778896
11,11,"1",-1.87205347159057,1.42177267108247,0.340637163758456
11,12,"1",-0.35619100401352,1.10738518397922,-1.40525483835287
11,13,"1",-0.775323349420745,0.910123773904527,-0.259748940131045
11,14,"0",0.12758095386431,0.0611277904643971,-1.14140004240427
11,15,"1",-0.0873005508272555,1.38031596530648,0.0234041791806671
11,16,"1",1.29391676068522,-1.075415569571,-1.51616768646847
11,17,"1",0.189996697822864,-1.95774789038798,-1.63340392904038
11,18,"0",0.761954440941378,0.437794653997804,1.13941864501982
11,19,"1",1.10754090830418,-1.43251801276281,-0.804598663374136
11,20,"0",0.259313215475426,-0.721926843826117,0.671726391650887
11,21,"1",-1.64429039726039,0.00872129944994693,2.74892101358529
11,22,"1",1.77788295303625,-1.73581481070429,0.170639661649815
11,23,"1",0.16459754849733,-0.979265114034815,1.01501153229077
11,24,"1",-0.875881718869854,2.20018393675692,2.79879127363888
11,25,"1",1.75158439559443,0.681302441937003,0.425956262440828
11,26,"1",-0.681277582171909,-0.390141805115697,-0.0547101752298477
11,27,"1",-1.92217598777052,-0.0198337015076555,1.3642258979998
11,28,"0",1.4491338038801,-1.08483398920446,-0.656523735718269
11,29,"0",-2.29259309024642,0.577420793426401,-0.274068235958397
11,30,"1",0.223731311715099,0.78235748689409,-0.670454274797782
12,1,"0",0.879956518051732,0.690529090421526,-0.988346942728585
12,2,"0",0.799024128503395,0.426957698065484,-0.247012921201622
12,3,"0",-1.00381049962891,0.545327981840905,1.60362340889317
12,4,"0",-1.01867665535429,1.23516035256118,-0.2592523564382
12,5,"0",1.00671244391169,-1.53414737293685,-2.38583786566657
12,6,"0",-0.293553485590631,-1.24789107784043,-1.21329371183423
12,7,"0",-1.33879413557042,0.248693748036326,1.32593543418819
12,8,"1",0.0721854132249032,0.520977267554111,3.0428022831713
12,9,"1",1.35978550506588,-0.380993118685862,-0.223898926383439
12,10,"1",1.86916520032591,0.278200487329742,-0.242530337580867
12,11,"1",1.27896203224615,-0.296796719875156,1.10098800530309
12,12,"1",0.587664993564264,-0.977840562653162,-1.67635539532338
12,13,"0",0.893289886811792,-1.43307127907263,-0.945079747179761
12,14,"1",1.51016077164673,-2.0098932862124,-1.15327247633765
12,15,"0",0.666495192049615,-0.147937446039038,0.499289685261298
12,16,"0",0.20187671723197,0.402864492540393,-0.444542272768564
12,17,"1",-1.85765728480392,0.153280271152591,-0.0218352119196414
12,18,"0",-1.44537768065409,-0.817333584863361,-0.562403411990954
12,19,"0",-1.15721070747433,0.639595204464537,1.10391304224489
12,20,"1",0.387746716294522,-0.26921789683144,-0.799805228695534
12,21,"1",0.895915997688529,0.0915255773385324,-0.871823036928819
12,22,"1",1.66237719215082,0.742892591813019,0.943992085557222
12,23,"1",1.34282991623233,-0.788709516664352,1.08592792438931
12,24,"0",1.45158655480146,-2.39493468855842,1.32548484118376
12,25,"0",0.517377473803118,-1.8459394696303,-0.0549854596662812
12,26,"1",1.20192088663579,-0.310154919748969,-0.53453784365301
12,27,"1",-0.217605997939948,-0.352691903250241,0.652546192976716
12,28,"1",0.564928721728399,1.29244803155803,0.832242108656105
12,29,"1",-0.900442598517318,0.466020812108323,-1.45677453790245
12,30,"1",-0.924445123492744,0.992076985374671,-0.677129291522101
13,1,"1",-1.36246937518572,0.805041678601128,-0.0443641173962327
13,2,"0",-1.34914970282832,0.330087749743159,-0.981033818213384
13,3,"1",0.119651935628016,-0.0284502880927645,-3.09258959436799
13,4,"1",1.20653478667223,0.218223123172476,0.441131308976469
13,5,"0",0.231902743970882,-0.245637912218491,0.0741297763032597
13,6,"0",-0.218700348893906,-0.000127949011684819,1.18623060485769
13,7,"1",-0.828913812598113,2.06723569150493,1.37725474102496
13,8,"0",-0.9415915428407,0.511865623141679,1.10421789147556
13,9,"1",-0.544067110428872,1.23234068933035,-0.293717740859842
13,10,"1",-1.00986446705106,1.0705421214285,-0.143317562372001
13,11,"0",-1.63286705925241,1.18251933810939,-0.345271505751406
13,12,"0",-0.765250390795956,1.390354068274,1.7124507609797
13,13,"0",1.65615815263484,-0.331332327287813,0.494232063750572
13,14,"0",0.786531777534812,-0.203766133489995,0.268885439286531
13,15,"0",-0.712530619327187,1.13412392557272,0.527421130580696
13,16,"1",0.254559165366717,1.64904382474246,1.81407148329418
13,17,"1",1.5792468855187,0.727487351699857,0.261119238920508
13,18,"0",0.529165079592529,1.70790907704054,-0.0973792563157505
13,19,"1",-1.64382164143131,0.866757209437134,-0.330562703007554
13,20,"0",1.84560522372962,0.435818286628312,-1.02291607354989
13,21,"0",-0.608933575259838,0.77284092164418,0.171254614358947
13,22,"0",-0.219705745700664,1.03773951001107,-2.46665788524202
13,23,"0",0.56270292274524,1.63169298744908,-0.832024047270596
13,24,"1",-0.626686168678799,1.01744770047263,0.342303354636634
13,25,"1",0.621532552761072,-0.213632361608668,0.480072399986192
13,26,"1",-0.183767556343466,0.505240488551656,-0.87673279836049
13,27,"0",0.286228479467212,-2.85568700699843,-2.13210482754565
13,28,"1",1.38284368305033,-0.147311933702633,-0.656077293576707
13,29,"1",-0.51361953059266,1.12278652519507,1.16805764346574
13,30,"1",2.27626327641752,0.0309098571458574,-0.568315163859708
14,1,"1",0.569568777515849,0.872012435171223,-2.51004045444003
14,2,"0",1.83886471024083,-0.530448606311407,-1.76261072738368
14,3,"0",-0.098930443673784,-0.441455220671156,0.502596854431152
14,4,"0",-0.568884441158861,0.0136743609564376,0.166069272638525
14,5,"0",2.74576478590519,-1.96390060742021,-2.80466572505919
14,6,"0",-1.2110083945853,2.18784598963358,-0.121368443723446
14,7,"0",-0.0010855773864767,0.706112296710288,0.000572834214797702
14,8,"0",-0.875306855922669,-0.286168819594941,0.70149561916225
14,9,"0",-0.0677655429610524,-0.0111626722030038,0.417146038344731
14,10,"1",0.921674053796432,-0.198181499607831,0.0522963560719081
14,11,"1",2.04035762623156,-1.5048569152219,-1.09557569351119
14,12,"1",2.58522877604663,-1.41216990286333,-1.70833112700273
14,13,"0",-0.497631504807143,0.450430038660884,-0.0602908435300857
14,14,"1",-0.616761371685029,1.96156959107559,1.98832814389009
14,15,"1",0.738532067460547,-1.36749474904966,0.197788235792466
14,16,"1",0.81155260952864,0.225186500567171,-0.0640310889206748
14,17,"0",2.91827915373077,-1.53000055998392,-1.32282490463554
14,18,"0",-1.71543778220711,0.685472844382608,1.09642267055795
14,19,"0",1.70232411833389,-0.473670093595441,-0.537209624551781
14,20,"1",-0.445225431605771,0.239526354983302,-0.0924373300151296
14,21,"0",-0.0629347281293462,0.131891441550422,-0.505330280779707
14,22,"0",0.347549225607916,-2.04451065807601,-1.05507664613285
14,23,"0",-0.164604519087365,-0.0107889405351296,1.84460193327167
14,24,"0",-0.942021344809722,0.020671279867092,0.776522386148083
14,25,"0",-0.774362658770317,-0.787137711108037,0.107584910903235
14,26,"0",1.78950242586329,-2.48901964975625,-0.0630154235029133
14,27,"0",0.585272278282928,-1.36382320447549,1.34574118910206
14,28,"0",0.838396584381824,-2.44480075078786,-0.525467076496906
14,29,"0",2.43137306479085,-4.28129023415156,-0.768678732796692
14,30,"0",1.10709439175471,-2.39160137322045,-1.02394625193216
15,1,"1",0.888634358207645,1.25324438441483,0.43405891820785
15,2,"1",0.221788680843663,1.17282411983719,-0.0686705871926512
15,3,"1",-0.310502674342074,0.45079242583499,0.615651110210346
15,4,"0",0.136788630941763,1.01618911835232,-0.441259684358335
15,5,"1",-1.2876156292005,1.88090726268296,-0.417896488929116
15,6,"1",1.28555769908655,-0.574917180612042,-1.42621409149092
15,7,"0",-0.0538241119219758,-0.331763783129875,-0.0679403029297478
15,8,"1",0.819674276829512,-1.15187855051278,-0.718127821288269
